,prediction,load,date,home_num,familyID,receivingAccumulatedActiveEnergy
1252,335.5653130417159,635.6756756756756,2022-01-07 16:00:00,136777022,17,4772870
1253,146.1854050842363,363.2432432432433,2022-01-07 17:00:00,136795079,17,4773260
1254,299.5294929285596,393.5135135135136,2022-01-07 18:00:00,136813531,17,4773670
1255,745.7846699903017,433.873873873874,2022-01-07 19:00:00,136832001,17,4774120
1256,269.6858768281483,423.7837837837838,2022-01-07 20:00:00,136850305,17,4774560
1257,211.3339491708441,423.7837837837838,2022-01-07 21:00:00,136868672,17,4775000
1258,291.45602189927627,514.5945945945947,2022-01-07 22:00:00,136886722,17,4775530
1259,738.7553293344533,776.936936936937,2022-01-07 23:00:00,136905007,17,4776320
1260,387.32889560792535,635.6756756756756,2022-01-08 00:00:00,136920869,17,4776990
1261,318.2162240990336,383.42342342342346,2022-01-08 01:00:00,136936582,17,4777390
1262,192.47697294124697,282.5225225225226,2022-01-08 02:00:00,136951474,17,4777690
1263,249.51970707671452,262.3423423423423,2022-01-08 03:00:00,136966949,17,4777970
1264,278.2542653930013,272.43243243243245,2022-01-08 04:00:00,136982447,17,4778260
1265,253.04668595621837,272.43243243243245,2022-01-08 05:00:00,136997836,17,4778550
1266,265.2141216901813,272.43243243243245,2022-01-08 06:00:00,137013740,17,4778840
1267,409.0785726298948,514.5945945945947,2022-01-08 07:00:00,137029774,17,4779370
1268,568.7415474151351,332.972972972973,2022-01-08 08:00:00,137047234,17,4779720
1269,451.0134281813108,827.3873873873874,2022-01-08 09:00:00,137063838,17,4780560
1270,119.02178313422972,242.16216216216216,2022-01-08 10:00:00,137081168,17,4780820
1271,301.8804627648013,221.981981981982,2022-01-08 11:00:00,137097866,17,4781070
1272,167.734800373039,242.16216216216216,2022-01-08 12:00:00,137115262,17,4781330
1273,466.2318472534436,252.25225225225228,2022-01-08 13:00:00,137132984,17,4781600
1274,158.51226958772483,252.25225225225228,2022-01-08 14:00:00,137149934,17,4781870
1275,281.68717636611086,211.89189189189187,2022-01-08 15:00:00,137166526,17,4782100
1276,229.0311636854878,221.981981981982,2022-01-08 16:00:00,137183955,17,4782340
1277,107.50817208974638,211.89189189189187,2022-01-08 17:00:00,137201676,17,4782570
1278,146.84903090570964,221.981981981982,2022-01-08 18:00:00,137219357,17,4782810
1279,100.74029849833228,211.89189189189187,2022-01-08 19:00:00,137237388,17,4783040
1280,225.98345660537103,211.89189189189187,2022-01-08 20:00:00,137254869,17,4783270
1281,219.745171726159,221.981981981982,2022-01-08 21:00:00,137272735,17,4783510
1282,334.3343244846988,403.6036036036037,2022-01-08 22:00:00,137290209,17,4783930
1283,421.1408065875608,443.963963963964,2022-01-08 23:00:00,137307958,17,4784390
1284,295.64551150439905,343.0630630630631,2022-01-09 00:00:00,137324761,17,4784760
1285,135.8189479573902,242.16216216216216,2022-01-09 01:00:00,137341701,17,4785020
1286,151.03273504911118,252.25225225225228,2022-01-09 02:00:00,137358399,17,4785290
1287,166.5313672586541,252.25225225225228,2022-01-09 03:00:00,137375233,17,4785560
1288,167.22221863607064,242.16216216216216,2022-01-09 04:00:00,137392173,17,4785820
1289,160.2202934176563,242.16216216216216,2022-01-09 05:00:00,137408972,17,4786080
1290,149.23372760372237,242.16216216216216,2022-01-09 06:00:00,137425328,17,4786340
1291,269.32871225321026,332.972972972973,2022-01-09 07:00:00,137441673,17,4786690
1292,105.11752683923072,353.15315315315314,2022-01-09 08:00:00,137458079,17,4787060
1293,485.5663906046161,221.981981981982,2022-01-09 09:00:00,137474938,17,4787300
1294,299.59839446874247,262.3423423423423,2022-01-09 10:00:00,137492246,17,4787580
1295,232.6358399273217,221.981981981982,2022-01-09 11:00:00,137509785,17,4787820
1296,210.8834677750458,181.6216216216216,2022-01-09 12:00:00,137527166,17,4788020
1297,696.792637662693,181.6216216216216,2022-01-09 13:00:00,137544647,17,4788220
1298,470.4437297795009,312.79279279279285,2022-01-09 14:00:00,137562260,17,4788560
1299,275.03767921271606,191.71171171171173,2022-01-09 15:00:00,137579999,17,4788770
1300,449.64350267076463,171.53153153153153,2022-01-09 16:00:00,137598114,17,4788960
1301,242.30277219209685,171.53153153153153,2022-01-09 17:00:00,137616270,17,4789150
1302,317.5697185850733,161.44144144144144,2022-01-09 18:00:00,137634404,17,4789330
1303,664.6109990601184,554.9549549549549,2022-01-09 19:00:00,137652333,17,4789900
1304,390.84199234255857,443.963963963964,2022-01-09 20:00:00,137669464,17,4790360
1305,542.8451128999097,524.6846846846847,2022-01-09 21:00:00,137686557,17,4790900
1306,468.65130667062766,524.6846846846847,2022-01-09 22:00:00,137703390,17,4791450
1307,653.2754499540453,484.3243243243244,2022-01-09 23:00:00,137719729,17,4791950
1308,1388.8551700008095,262.3423423423423,2022-01-10 00:00:00,137735744,17,4792250
1309,670.0006249478439,221.981981981982,2022-01-10 01:00:00,137751928,17,4792490
1310,304.2109364597856,242.16216216216216,2022-01-10 02:00:00,137768121,17,4792750
1311,257.71801105462384,232.07207207207207,2022-01-10 03:00:00,137784893,17,4793000
1312,271.2379741836144,221.981981981982,2022-01-10 04:00:00,137801118,17,4793240
1313,275.52844717913985,242.16216216216216,2022-01-10 05:00:00,137817011,17,4793500
1314,256.92195952161563,221.981981981982,2022-01-10 06:00:00,137833757,17,4793740
1315,347.86672637224274,232.07207207207207,2022-01-10 07:00:00,137850909,17,4794000
1316,581.6341865434481,665.9459459459458,2022-01-10 08:00:00,137868486,17,4794680
1317,645.3450326700195,1120.0,2022-01-10 09:00:00,137886133,17,4795810
1318,457.1800773300184,544.8648648648649,2022-01-10 10:00:00,137903185,17,4796380
1319,359.9418740261639,332.972972972973,2022-01-10 11:00:00,137919921,17,4796740
1320,510.5790120452882,736.5765765765765,2022-01-10 12:00:00,137936826,17,4797490
1321,773.7241127475875,554.9549549549549,2022-01-10 13:00:00,137953518,17,4798060
1322,300.6407571795832,282.5225225225226,2022-01-10 14:00:00,137970378,17,4798360
1323,492.447970154279,514.5945945945947,2022-01-10 15:00:00,137987708,17,4798900
1324,381.4255663287006,302.7027027027027,2022-01-10 16:00:00,138003746,17,4799220
1325,324.1781320806521,312.79279279279285,2022-01-10 17:00:00,138020930,17,4799550
1326,1056.906209360804,393.5135135135136,2022-01-10 18:00:00,138037715,17,4799960
1327,601.9073865973108,433.873873873874,2022-01-10 19:00:00,138054553,17,4800410
1328,559.9766513464685,645.7657657657658,2022-01-10 20:00:00,138071306,17,4801070
1329,463.41913963502367,413.6936936936937,2022-01-10 21:00:00,138087563,17,4801500
1330,586.1337323535291,544.8648648648649,2022-01-10 22:00:00,138104354,17,4802060
1331,1134.8976704827917,2229.90990990991,2022-01-10 23:00:00,138120287,17,4804300
1332,233.41915819127104,988.8288288288288,2022-01-11 00:00:00,138135162,17,4805320
1333,123.70762812581852,353.15315315315314,2022-01-11 01:00:00,138150073,17,4805690
1334,226.6655858586416,252.25225225225228,2022-01-11 02:00:00,138164834,17,4805960
1335,252.40649901035877,262.3423423423423,2022-01-11 03:00:00,138179151,17,4806240
1336,246.54150518619795,262.3423423423423,2022-01-11 04:00:00,138193744,17,4806520
1337,257.12548385271043,242.16216216216216,2022-01-11 05:00:00,138208139,17,4806780
1338,244.52677476579183,232.07207207207207,2022-01-11 06:00:00,138224204,17,4807030
1339,350.83816707715755,353.15315315315314,2022-01-11 07:00:00,138238653,17,4807410
1340,407.01368933959145,464.1441441441442,2022-01-11 08:00:00,138254575,17,4807890
1341,1089.9459551487798,787.027027027027,2022-01-11 09:00:00,138270500,17,4808690
1342,196.21740738025184,454.0540540540541,2022-01-11 10:00:00,138287184,17,4809160
1343,366.394684834416,403.6036036036037,2022-01-11 11:00:00,138304050,17,4809580
1344,626.1748227150279,827.3873873873874,2022-01-11 12:00:00,138321251,17,4810420
1345,497.0712309674458,373.33333333333337,2022-01-11 13:00:00,138338673,17,4810810
1346,400.05437877437896,464.1441441441442,2022-01-11 14:00:00,138355538,17,4811290
1347,507.1792213167026,474.23423423423424,2022-01-11 15:00:00,138372506,17,4811780
1348,341.4480730947147,393.5135135135136,2022-01-11 16:00:00,138389884,17,4812190
1349,769.8073124847641,1523.6036036036037,2022-01-11 17:00:00,138407264,17,4813720
1350,207.51472590004107,575.1351351351351,2022-01-11 18:00:00,138423883,17,4814320
1351,461.63579854008486,554.9549549549549,2022-01-11 19:00:00,138440408,17,4814890
1352,450.63212055103855,524.6846846846847,2022-01-11 20:00:00,138456546,17,4815430
1353,396.91055579043706,514.5945945945947,2022-01-11 21:00:00,138473192,17,4815960
1354,492.2292853704614,494.41441441441447,2022-01-11 22:00:00,138490180,17,4816480
1355,869.1711057537572,464.1441441441442,2022-01-11 23:00:00,138507094,17,4816960
1356,202.6375518818984,262.3423423423423,2022-01-12 00:00:00,138523763,17,4817250
1357,302.63384021517146,221.981981981982,2022-01-12 01:00:00,138539888,17,4817490
1358,267.48097717137955,221.981981981982,2022-01-12 02:00:00,138556160,17,4817730
1359,223.17868938570052,211.89189189189187,2022-01-12 03:00:00,138572188,17,4817960
1360,244.8014447850693,232.07207207207207,2022-01-12 04:00:00,138588549,17,4818210
1361,226.31257200220256,221.981981981982,2022-01-12 05:00:00,138603629,17,4818450
1362,222.1784970445147,201.8018018018018,2022-01-12 06:00:00,138620241,17,4818670
1363,342.09885114124273,232.07207207207207,2022-01-12 07:00:00,138636575,17,4818920
1364,687.0595293898343,968.6486486486486,2022-01-12 08:00:00,138653413,17,4819900
1365,843.5652963298476,423.7837837837838,2022-01-12 09:00:00,138670517,17,4820340
1366,257.95578467915664,464.1441441441442,2022-01-12 10:00:00,138687636,17,4820820
1367,289.37145749870604,413.6936936936937,2022-01-12 11:00:00,138704625,17,4821250
1368,576.9467295461983,766.8468468468469,2022-01-12 12:00:00,138722383,17,4822030
1369,134.95540989437777,433.873873873874,2022-01-12 13:00:00,138740825,17,4822480
1370,336.6090091166691,544.8648648648649,2022-01-12 14:00:00,138758514,17,4823040
1371,500.9588705808646,433.873873873874,2022-01-12 15:00:00,138775774,17,4823490
1372,343.4869961385604,443.963963963964,2022-01-12 16:00:00,138792516,17,4823950
1373,532.0271702935967,363.2432432432433,2022-01-12 17:00:00,138810042,17,4824330
1374,155.9137724270699,383.42342342342346,2022-01-12 18:00:00,138827290,17,4824740
1375,544.4120519174851,393.5135135135136,2022-01-12 19:00:00,138845130,17,4825150
1376,481.6716944220189,403.6036036036037,2022-01-12 20:00:00,138862623,17,4825570
1377,436.662415662176,403.6036036036037,2022-01-12 21:00:00,138880170,17,4825990
1378,480.79114456265154,403.6036036036037,2022-01-12 22:00:00,138897033,17,4826410
1379,733.7022744793921,443.963963963964,2022-01-12 23:00:00,138913495,17,4826870
1380,400.1507620924843,514.5945945945947,2022-01-13 00:00:00,138929760,17,4827420
1381,331.34042040350045,282.5225225225226,2022-01-13 01:00:00,138946233,17,4827720
1382,274.7620862866389,191.71171171171173,2022-01-13 02:00:00,138963031,17,4827930
1383,289.79150672056267,221.981981981982,2022-01-13 03:00:00,138979318,17,4828170
1384,246.4447878909085,201.8018018018018,2022-01-13 04:00:00,138996355,17,4828390
1385,257.8560569235093,211.89189189189187,2022-01-13 05:00:00,139012718,17,4828620
1386,306.51794954892125,292.6126126126126,2022-01-13 06:00:00,139029492,17,4828930
1387,398.0643403274907,343.0630630630631,2022-01-13 07:00:00,139045844,17,4829290
1388,826.9576297173566,1049.3693693693697,2022-01-13 08:00:00,139063483,17,4830350
1389,769.5147816249541,272.43243243243245,2022-01-13 09:00:00,139080997,17,4830640
1390,292.1412588254212,292.6126126126126,2022-01-13 10:00:00,139098752,17,4830950
1391,213.1586056542748,221.981981981982,2022-01-13 11:00:00,139115467,17,4831190
1392,516.8167295538132,191.71171171171173,2022-01-13 12:00:00,139133006,17,4831400
1393,197.362754526833,201.8018018018018,2022-01-13 13:00:00,139150521,17,4831620
1394,428.863117492428,565.045045045045,2022-01-13 14:00:00,139167331,17,4832200
1395,298.88159308555856,373.33333333333337,2022-01-13 15:00:00,139183439,17,4832590
1396,246.67662624684527,191.71171171171173,2022-01-13 16:00:00,139199789,17,4832810
1397,536.6969626065863,191.71171171171173,2022-01-13 17:00:00,139216929,17,4833020
1398,405.9768374204173,464.1441441441442,2022-01-13 18:00:00,139233732,17,4833500
1399,371.9763636407149,443.963963963964,2022-01-13 19:00:00,139250655,17,4833960
1400,472.88358233814586,413.6936936936937,2022-01-13 20:00:00,139267321,17,4834390
1401,502.4722621556239,433.873873873874,2022-01-13 21:00:00,139283769,17,4834840
1402,514.8516071519053,393.5135135135136,2022-01-13 22:00:00,139300639,17,4835250
1403,968.4293363225652,615.4954954954954,2022-01-13 23:00:00,139317682,17,4835880
1404,342.7210150944533,554.9549549549549,2022-01-14 00:00:00,139333682,17,4836460
1405,216.76686456459944,322.8828828828829,2022-01-14 01:00:00,139349218,17,4836800
1406,290.674269798499,292.6126126126126,2022-01-14 02:00:00,139364368,17,4837110
1407,228.42997672572577,232.07207207207207,2022-01-14 03:00:00,139379788,17,4837360
1408,231.3809276910125,242.16216216216216,2022-01-14 04:00:00,139394972,17,4837620
1409,251.6359346108501,302.7027027027027,2022-01-14 05:00:00,139410495,17,4837940
1410,305.43894342040466,393.5135135135136,2022-01-14 06:00:00,139427217,17,4838350
1411,320.328277344647,252.25225225225228,2022-01-14 07:00:00,139443884,17,4838620
1412,1041.414383533088,1099.8198198198197,2022-01-14 08:00:00,139461040,17,4839730
1413,395.6630525896103,353.15315315315314,2022-01-14 09:00:00,139477956,17,4840100
1414,241.34607785940608,201.8018018018018,2022-01-14 10:00:00,139495747,17,4840320
1415,222.7842097970677,201.8018018018018,2022-01-14 11:00:00,139513795,17,4840540
1416,421.2223820398113,252.25225225225228,2022-01-14 12:00:00,139531018,17,4840810
1417,171.71087101844364,272.43243243243245,2022-01-14 13:00:00,139548022,17,4841100
1418,571.5562759062506,211.89189189189187,2022-01-14 14:00:00,139565357,17,4841330
1419,371.8246111150874,292.6126126126126,2022-01-14 15:00:00,139583044,17,4841640
1420,301.7366879842307,363.2432432432433,2022-01-14 16:00:00,139600145,17,4842020
1421,583.1901380604396,403.6036036036037,2022-01-14 17:00:00,139617354,17,4842440
1422,323.3583042322594,292.6126126126126,2022-01-14 18:00:00,139633788,17,4842750
1423,757.7270171810302,403.6036036036037,2022-01-14 19:00:00,139649966,17,4843170
1424,908.7851647577684,575.1351351351351,2022-01-14 20:00:00,139666437,17,4843760
1425,584.1773467683782,524.6846846846847,2022-01-14 21:00:00,139682361,17,4844300
1426,514.2034438163327,504.50450450450455,2022-01-14 22:00:00,139698279,17,4844820
1427,754.0923189666678,474.23423423423424,2022-01-14 23:00:00,139714418,17,4845320
1428,472.13999954386753,423.7837837837838,2022-01-15 00:00:00,139730158,17,4845760
1429,190.01566204348185,353.15315315315314,2022-01-15 01:00:00,139745492,17,4846130
1430,192.04260258130208,211.89189189189187,2022-01-15 02:00:00,139761202,17,4846370
1431,213.63370423812356,201.8018018018018,2022-01-15 03:00:00,139776674,17,4846590
1432,235.14978039742212,211.89189189189187,2022-01-15 04:00:00,139792227,17,4846820
1433,250.5205062365613,242.16216216216216,2022-01-15 05:00:00,139807563,17,4847080
1434,302.34202315126146,312.79279279279285,2022-01-15 06:00:00,139823556,17,4847410
1435,321.9314719834484,494.41441441441447,2022-01-15 07:00:00,139839186,17,4847920
1436,918.0602566533764,797.1171171171171,2022-01-15 08:00:00,139855708,17,4848730
1437,604.2890426764423,262.3423423423423,2022-01-15 09:00:00,139872232,17,4849010
1438,402.37083559924565,181.6216216216216,2022-01-15 10:00:00,139888909,17,4849210
1439,264.67473709625455,191.71171171171173,2022-01-15 11:00:00,139905596,17,4849420
1440,333.9878146381387,201.8018018018018,2022-01-15 12:00:00,139922887,17,4849640
1441,982.4216789128276,534.7747747747748,2022-01-15 13:00:00,139939461,17,4850190
1442,446.26698882125135,373.33333333333337,2022-01-15 14:00:00,139955607,17,4850590
1443,442.5445421684297,282.5225225225226,2022-01-15 15:00:00,139972132,17,4850890
1444,331.0646910912721,272.43243243243245,2022-01-15 16:00:00,139988577,17,4851180
1445,390.9059473651701,413.6936936936937,2022-01-15 17:00:00,140005393,17,4851610
1446,576.8899552258182,918.1981981981982,2022-01-15 18:00:00,140021789,17,4852540
1447,603.3174515200427,1130.09009009009,2022-01-15 19:00:00,140038409,17,4853680
1448,407.8388987388017,645.7657657657658,2022-01-15 20:00:00,140055043,17,4854340
1449,455.45118701874696,544.8648648648649,2022-01-15 21:00:00,140071129,17,4854900
1450,563.6043973876082,857.6576576576576,2022-01-15 22:00:00,140087892,17,4855770
1451,445.5015969766682,534.7747747747748,2022-01-15 23:00:00,140104433,17,4856320
1452,440.4918477904733,211.89189189189187,2022-01-16 00:00:00,140120741,17,4856560
1453,375.7095690130052,201.8018018018018,2022-01-16 01:00:00,140135530,17,4856780
1454,230.3707851084123,191.71171171171173,2022-01-16 02:00:00,140150220,17,4857000
1455,271.1868995050368,201.8018018018018,2022-01-16 03:00:00,140165063,17,4857220
1456,234.0306037501146,191.71171171171173,2022-01-16 04:00:00,140180465,17,4857430
1457,257.5302879042569,211.89189189189187,2022-01-16 05:00:00,140195220,17,4857660
1458,300.71987468012014,232.07207207207207,2022-01-16 06:00:00,140210243,17,4857910
1459,299.57641844067587,252.25225225225228,2022-01-16 07:00:00,140225482,17,4858180
1460,1098.906046090033,1402.5225225225226,2022-01-16 08:00:00,140241686,17,4859600
1461,-74.32921983615927,514.5945945945947,2022-01-16 09:00:00,140257645,17,4860130
1462,190.40880672306747,262.3423423423423,2022-01-16 10:00:00,140274179,17,4860410
1463,272.3807968364474,201.8018018018018,2022-01-16 11:00:00,140290263,17,4860630
1464,630.6767567645472,1331.891891891892,2022-01-16 12:00:00,140307164,17,4861970
1465,159.87112959350057,423.7837837837838,2022-01-16 13:00:00,140324466,17,4862410
1466,496.64222601514376,554.9549549549549,2022-01-16 14:00:00,140341668,17,4862980
1467,201.47254011452017,322.8828828828829,2022-01-16 15:00:00,140358930,17,4863320
1468,265.6210129774537,343.0630630630631,2022-01-16 16:00:00,140376691,17,4863680
1469,392.11747400810094,373.33333333333337,2022-01-16 17:00:00,140394421,17,4864080
1470,740.0950932098813,443.963963963964,2022-01-16 18:00:00,140412298,17,4864540
1471,627.8778730221806,413.6936936936937,2022-01-16 19:00:00,140430140,17,4864970
1472,504.3398782035917,443.963963963964,2022-01-16 20:00:00,140447426,17,4865430
1473,440.43883473566274,433.873873873874,2022-01-16 21:00:00,140464655,17,4865880
1474,853.2589985830753,433.873873873874,2022-01-16 22:00:00,140482078,17,4866330
1475,450.21961304122647,554.9549549549549,2022-01-16 23:00:00,140499229,17,4866900
1476,250.5401541960316,524.6846846846847,2022-01-17 00:00:00,140516425,17,4867450
1477,147.50721123511607,272.43243243243245,2022-01-17 01:00:00,140533418,17,4867740
1478,207.41881436577327,282.5225225225226,2022-01-17 02:00:00,140550080,17,4868050
1479,204.41206009212223,221.981981981982,2022-01-17 03:00:00,140566382,17,4868290
1480,210.4720010227391,211.89189189189187,2022-01-17 04:00:00,140582198,17,4868520
1481,235.32898279383315,211.89189189189187,2022-01-17 05:00:00,140598079,17,4868750
1482,250.2513980601726,201.8018018018018,2022-01-17 06:00:00,140614073,17,4868970
1483,275.25503648371864,292.6126126126126,2022-01-17 07:00:00,140630936,17,4869290
1484,940.2141710935445,332.972972972973,2022-01-17 08:00:00,140648363,17,4869640
1485,51.76370461715513,252.25225225225228,2022-01-17 09:00:00,140665534,17,4869920
1486,185.91130599561373,322.8828828828829,2022-01-17 10:00:00,140682511,17,4870260
1487,197.28043500855483,252.25225225225228,2022-01-17 11:00:00,140698659,17,4870530
1488,497.190693218443,191.71171171171173,2022-01-17 12:00:00,140715296,17,4870740
1489,242.27125995989152,423.7837837837838,2022-01-17 13:00:00,140731873,17,4871180
1490,219.9132624218188,221.981981981982,2022-01-17 14:00:00,140747666,17,4871420
1491,216.47000048643423,242.16216216216216,2022-01-17 15:00:00,140763805,17,4871680
1492,339.9788022877403,343.0630630630631,2022-01-17 16:00:00,140780111,17,4872040
1493,412.9538946280867,655.8558558558559,2022-01-17 17:00:00,140796767,17,4872710
1494,369.60906417335,565.045045045045,2022-01-17 18:00:00,140813657,17,4873300
1495,402.9432527657709,565.045045045045,2022-01-17 19:00:00,140830638,17,4873890
1496,287.01153414262006,423.7837837837838,2022-01-17 20:00:00,140847511,17,4874340
1497,488.6463851416892,978.7387387387388,2022-01-17 21:00:00,140865453,17,4875330
1498,245.088477397191,353.15315315315314,2022-01-17 22:00:00,140883264,17,4875700
1499,331.9786364454218,211.89189189189187,2022-01-17 23:00:00,140901146,17,4875930
1500,363.6690247617528,181.6216216216216,2022-01-18 00:00:00,140918576,17,4876140
1501,260.8521063323792,181.6216216216216,2022-01-18 01:00:00,140936586,17,4876340
1502,230.98408528057803,201.8018018018018,2022-01-18 02:00:00,140954459,17,4876560
1503,216.8925168580809,181.6216216216216,2022-01-18 03:00:00,140972241,17,4876760
1504,234.5960480308524,181.6216216216216,2022-01-18 04:00:00,140989934,17,4876960
1505,231.61613366472784,171.53153153153153,2022-01-18 05:00:00,141006647,17,4877150
1506,257.0336633692187,191.71171171171173,2022-01-18 06:00:00,141024894,17,4877360
1507,391.1133595577207,413.6936936936937,2022-01-18 07:00:00,141042776,17,4877790
1508,763.8024778143341,343.0630630630631,2022-01-18 08:00:00,141061962,17,4878150
1509,214.37004991017903,201.8018018018018,2022-01-18 09:00:00,141080344,17,4878370
1510,240.3113734630528,191.71171171171173,2022-01-18 10:00:00,141099503,17,4878580
1511,135.8066261254607,191.71171171171173,2022-01-18 11:00:00,141118255,17,4878790
1512,393.6188014605344,191.71171171171173,2022-01-18 12:00:00,141136946,17,4879000
1513,311.22693144458594,191.71171171171173,2022-01-18 13:00:00,141155925,17,4879210
1514,199.29641552693076,191.71171171171173,2022-01-18 14:00:00,141174419,17,4879430
1515,198.68168027423872,262.3423423423423,2022-01-18 15:00:00,141192637,17,4879710
1516,227.6313307151228,191.71171171171173,2022-01-18 16:00:00,141211468,17,4879920
1517,333.5625101271576,181.6216216216216,2022-01-18 17:00:00,141229794,17,4880120
1518,376.76026277599374,191.71171171171173,2022-01-18 18:00:00,141247656,17,4880330
1519,354.58916212043425,191.71171171171173,2022-01-18 19:00:00,141265002,17,4880540
1520,191.3824705964111,191.71171171171173,2022-01-18 20:00:00,141282826,17,4880750
1521,388.0717428720369,201.8018018018018,2022-01-18 21:00:00,141299828,17,4880970
1522,273.59351097760634,322.8828828828829,2022-01-18 22:00:00,141316979,17,4881310
1523,249.77334522340655,443.963963963964,2022-01-18 23:00:00,141334310,17,4881780
1524,151.31038069353644,322.8828828828829,2022-01-19 00:00:00,141351205,17,4882130
1525,186.8288528145066,232.07207207207207,2022-01-19 01:00:00,141367821,17,4882380
1526,251.74883375090135,221.981981981982,2022-01-19 02:00:00,141384315,17,4882620
1527,187.57573867187443,232.07207207207207,2022-01-19 03:00:00,141400878,17,4882870
1528,182.313097095454,211.89189189189187,2022-01-19 04:00:00,141417428,17,4883100
1529,195.38381557935247,221.981981981982,2022-01-19 05:00:00,141434193,17,4883340
1530,203.92670908266024,232.07207207207207,2022-01-19 06:00:00,141451416,17,4883590
1531,386.8862953948103,575.1351351351351,2022-01-19 07:00:00,141468548,17,4884180
1532,503.0728724637453,484.3243243243244,2022-01-19 08:00:00,141486638,17,4884680
1533,40.86466845116418,262.3423423423423,2022-01-19 09:00:00,141504982,17,4884960
1534,117.83791442541624,80.72072072072072,2022-01-19 10:00:00,141510786,17,4885060
1535,201.96364343397116,181.6216216216216,2022-01-19 11:00:00,141539479,17,4885540
1536,470.9933258091353,262.3423423423423,2022-01-19 12:00:00,141557703,17,4885820
1537,93.09020554268844,161.44144144144144,2022-01-19 13:00:00,141576783,17,4886000
1538,206.97524552641744,151.35135135135133,2022-01-19 14:00:00,141595363,17,4886170
1539,194.71376567752023,161.44144144144144,2022-01-19 15:00:00,141613839,17,4886350
1540,207.1139898000892,151.35135135135133,2022-01-19 16:00:00,141632323,17,4886520
1541,311.9772718495684,151.35135135135133,2022-01-19 17:00:00,141650863,17,4886690
1542,239.20601329265048,151.35135135135133,2022-01-19 18:00:00,141669266,17,4886860
1543,228.70799226677343,161.44144144144144,2022-01-19 19:00:00,141687495,17,4887040
1544,209.8850153158141,151.35135135135133,2022-01-19 20:00:00,141705368,17,4887210
1545,317.9277836794082,151.35135135135133,2022-01-19 21:00:00,141723789,17,4887380
1546,183.42701829163417,151.35135135135133,2022-01-19 22:00:00,141742189,17,4887550
1547,264.0287559800862,151.35135135135133,2022-01-19 23:00:00,141759741,17,4887720
1548,219.73051697828205,211.89189189189187,2022-01-20 00:00:00,141776605,17,4887960
1549,167.8316270913475,242.16216216216216,2022-01-20 01:00:00,141793872,17,4888220
1550,176.3279053243174,151.35135135135133,2022-01-20 02:00:00,141811028,17,4888390
1551,172.28805464714915,151.35135135135133,2022-01-20 03:00:00,141827792,17,4888570
1552,186.068501677806,151.35135135135133,2022-01-20 04:00:00,141844962,17,4888740
1553,183.67353649309868,151.35135135135133,2022-01-20 05:00:00,141862154,17,4888910
1554,187.19333144719843,151.35135135135133,2022-01-20 06:00:00,141879838,17,4889080
1555,325.4730849937756,151.35135135135133,2022-01-20 07:00:00,141897324,17,4889250
1556,228.3233655873952,161.44144144144144,2022-01-20 08:00:00,141915091,17,4889430
1557,124.31528649985472,141.26126126126124,2022-01-20 09:00:00,141933257,17,4889590
1558,172.7586642541361,161.44144144144144,2022-01-20 10:00:00,141951476,17,4889770
1559,186.17398533367003,151.35135135135133,2022-01-20 11:00:00,141969691,17,4889940
1560,181.02517917717975,141.26126126126124,2022-01-20 12:00:00,141987739,17,4890100
1561,202.5161129176784,141.26126126126124,2022-01-20 13:00:00,142005474,17,4890270
1562,148.87034711661255,161.44144144144144,2022-01-20 14:00:00,142023463,17,4890450
1563,195.73227733202344,151.35135135135133,2022-01-20 15:00:00,142041586,17,4890620
1564,221.7158408419924,232.07207207207207,2022-01-20 16:00:00,142058961,17,4890870
1565,362.54214831006607,161.44144144144144,2022-01-20 17:00:00,142076603,17,4891050
1566,1063.3520395351566,151.35135135135133,2022-01-20 18:00:00,142094695,17,4891220
1567,1393.162994449817,151.35135135135133,2022-01-20 19:00:00,142112312,17,4891390
1568,822.2193062428507,151.35135135135133,2022-01-20 20:00:00,142129892,17,4891560
1569,750.6773648062351,151.35135135135133,2022-01-20 21:00:00,142147236,17,4891730
1570,374.3373314656369,151.35135135135133,2022-01-20 22:00:00,142165212,17,4891900
1571,466.773293472479,151.35135135135133,2022-01-20 23:00:00,142183274,17,4892070
1572,642.7218431016955,161.44144144144144,2022-01-21 00:00:00,142198649,17,4892250
1573,483.2897377615238,151.35135135135133,2022-01-21 01:00:00,142213902,17,4892420
1574,370.9810248828059,141.26126126126124,2022-01-21 02:00:00,142228948,17,4892580
1575,400.25737723366,161.44144144144144,2022-01-21 03:00:00,142244528,17,4892760
1576,267.04755066492714,151.35135135135133,2022-01-21 04:00:00,142260402,17,4892930
1577,276.76998480041976,151.35135135135133,2022-01-21 05:00:00,142276402,17,4893100
1578,197.22288124018576,141.26126126126124,2022-01-21 06:00:00,142292185,17,4893260
1579,348.95977847734514,161.44144144144144,2022-01-21 07:00:00,142308484,17,4893440
1580,267.22224723223314,141.26126126126124,2022-01-21 08:00:00,142326154,17,4893600
1581,622.4355251997706,161.44144144144144,2022-01-21 09:00:00,142344151,17,4893780
1582,1302.632767305434,151.35135135135133,2022-01-21 10:00:00,142361671,17,4893950
1583,1411.0283294318542,141.26126126126124,2022-01-21 11:00:00,142378113,17,4894110
1584,847.4528541894882,131.17117117117118,2022-01-21 12:00:00,142394676,17,4894270
